index,i,j,k,mean,std,skew,kurtosis,exceed_3sigma,bc
49,0,5,4,0.00021170520631130785,0.003474192228168249,-0.1318683922290802,2.226797580718994,0.0,0.456884503364563
50,0,5,5,-0.0007009730907157063,0.003519210498780012,0.13018417358398438,2.147361993789673,0.0003,0.47358009219169617
51,0,5,6,-0.002628450747579336,0.0028346176259219646,0.8559038043022156,3.800978183746338,0.0052,0.45582249760627747
52,0,5,7,-0.0033165905624628067,0.0014058002270758152,0.21610812842845917,11.476188659667969,0.0336,0.09120647609233856
53,0,5,8,-0.0031165354885160923,0.0004749832150992006,-1.5876567363739014,55.398319244384766,0.0266,0.0635516420006752
54,0,6,0,-0.00310543947853148,0.00036124748294241726,-0.7398356795310974,58.1877555847168,0.0209,0.02659248188138008
55,0,6,1,-0.003205955494195223,0.0008664624183438718,-1.0152145624160767,22.798654556274414,0.0344,0.08906932175159454
56,0,6,2,-0.0032133576460182667,0.0019257377134636045,0.9087339043617249,7.465014934539795,0.0244,0.24458053708076477
57,0,6,3,-0.0026150743942707777,0.002853876445442438,0.8161032795906067,3.668588399887085,0.0051,0.4541323184967041
58,0,6,4,-0.0021593335550278425,0.0031832545064389706,0.6256722211837769,2.8771145343780518,0.0019,0.483632355928421
59,0,6,5,-0.002622725907713175,0.0028568110428750515,0.7858485579490662,3.623629331588745,0.004,0.44639167189598083
60,0,6,6,-0.003252102294936776,0.001951000653207302,0.8421832323074341,7.255175590515137,0.0235,0.23559355735778809
61,0,6,7,-0.003211548551917076,0.0008967547910287976,-0.9871613383293152,22.41592025756836,0.0356,0.0880841612815857
62,0,6,8,-0.003102654591202736,0.00037224922562018037,0.7368046641349792,66.28343963623047,0.0209,0.023277021944522858
63,0,7,0,-0.003097260370850563,0.0003136257000733167,2.5725255012512207,47.65882110595703,0.0177,0.1598421335220337
64,0,7,1,-0.003122593741863966,0.00045684908400289714,-3.1151342391967773,56.23310470581055,0.026,0.19035160541534424
65,0,7,2,-0.0032151846680790186,0.0009092508698813617,-1.0535622835159302,20.871572494506836,0.0368,0.10109412670135498
66,0,7,3,-0.003291833447292447,0.0014031428145244718,0.3240799903869629,11.47104263305664,0.0335,0.09633193910121918
67,0,7,4,-0.003304966725409031,0.0016385683557018638,0.5265674591064453,8.784701347351074,0.0254,0.14539746940135956
68,0,7,5,-0.00331272860057652,0.0014237157301977277,0.07830248028039932,10.62315845489502,0.0342,0.09471112489700317
69,0,7,6,-0.003214753232896328,0.0009179922635667026,-0.981457531452179,21.081045150756836,0.037,0.09312910586595535
70,0,7,7,-0.003120381385087967,0.00047205560258589685,-1.739617943763733,57.91242980957031,0.0264,0.06952343136072159
71,0,7,8,-0.003096141153946519,0.00031608249992132187,1.864782452583313,66.45957946777344,0.0174,0.06737048178911209
72,0,8,0,-0.003093746257945895,0.0002924641012214124,5.102877616882324,35.92427444458008,0.0166,0.7526766061782837
73,0,8,1,-0.003096486208960414,0.00031090553966350853,2.6272315979003906,53.115848541259766,0.0173,0.14877566695213318
74,0,8,2,-0.0031072162091732025,0.0003729529562406242,-1.1776249408721924,63.37260437011719,0.0215,0.03766297176480293
75,0,8,3,-0.0031296126544475555,0.0004882178909610957,-2.565173387527466,51.87124252319336,0.0289,0.14613327383995056
76,0,8,4,-0.0031367260962724686,0.0005224946653470397,-2.634739875793457,43.83741760253906,0.0318,0.18116609752178192
77,0,8,5,-0.0031270193867385387,0.000494954118039459,-2.8165857791900635,52.19285202026367,0.0279,0.17115667462348938
78,0,8,6,-0.0031062797643244267,0.00036099046701565385,-0.7445765733718872,55.66554260253906,0.0212,0.027923813089728355
79,0,8,7,-0.003096649656072259,0.0003110401739832014,2.6003177165985107,54.05404281616211,0.0175,0.14359058439731598
80,0,8,8,-0.0030942081939429045,0.00029510393505916,4.742712497711182,37.68804931640625,0.0167,0.62336266040802
81,1,0,0,-0.0030949097126722336,0.00029867864213883877,4.340315818786621,38.47907257080078,0.017,0.5155618190765381
82,1,0,1,-0.003128207754343748,0.00047810826799832284,-3.0029220581054688,51.086524963378906,0.0278,0.19608968496322632
83,1,0,2,-0.0031960271298885345,0.0008814310422167182,-0.47929394245147705,24.45990753173828,0.0337,0.050275035202503204
84,1,0,3,-0.0032784740906208754,0.0014476266223937273,0.37444403767585754,11.72822380065918,0.0354,0.09721918404102325
85,1,0,4,-0.003283059224486351,0.0016559516079723835,0.6489301919937134,9.014415740966797,0.0274,0.15764863789081573
86,1,0,5,-0.003292374312877655,0.0014137800317257643,0.2754638195037842,11.461292266845703,0.0337,0.09387076646089554
87,1,0,6,-0.0032133322674781084,0.000889542221557349,-1.3049631118774414,21.007404327392578,0.0356,0.1286655217409134
88,1,0,7,-0.0031258126255124807,0.0004780685412697494,-3.191901445388794,54.2923698425293,0.027,0.2060738056898117
89,1,0,8,-0.003095986321568489,0.0003135517181362957,2.900512933731079,51.57775115966797,0.0174,0.1825006902217865
90,1,1,0,-0.003118665423244238,0.0004344272310845554,-2.2348480224609375,56.021663665771484,0.025,0.1070040613412857
91,1,1,1,-0.003249800531193614,0.0012423427542671561,0.015554239973425865,13.728219032287598,0.0386,0.07286027818918228
92,1,1,2,-0.00286318501457572,0.002567826770246029,0.9301323294639587,4.603321552276611,0.0074,0.40517398715019226
93,1,1,3,-0.0014412194723263383,0.0034273043274879456,0.38312384486198425,2.382153034210205,0.0008,0.48140645027160645
94,1,1,4,-0.0006321645923890173,0.003539933357387781,0.1224580705165863,2.1347711086273193,0.0004,0.47545889019966125
95,1,1,5,-0.0014564289012923837,0.003423874732106924,0.3683534562587738,2.3351428508758545,0.0003,0.48634466528892517
96,1,1,6,-0.0028675408102571964,0.0025663860142230988,0.9208318591117859,4.5283074378967285,0.0075,0.40808433294296265
97,1,1,7,-0.0032443904783576727,0.00124972069170326,0.16364701092243195,14.159113883972168,0.039,0.0725172758102417
98,1,1,8,-0.0031208607833832502,0.000462428288301453,-2.820979595184326,59.06258010864258,0.026,0.15166838467121124
99,1,2,0,-0.0031956664752215147,0.0008327653631567955,-1.0138217210769653,25.399667739868164,0.0316,0.07983704656362534
100,1,2,1,-0.002921534236520529,0.00254019140265882,0.9354521632194519,4.701962947845459,0.0087,0.39878469705581665
101,1,2,2,0.00017364016093779355,0.003563700942322612,-0.11446604877710342,2.1730551719665527,0.0,0.46621114015579224
102,1,2,3,0.0026906088460236788,0.00297143985517323,-0.6497134566307068,3.801802396774292,0.0078,0.37406668066978455
103,1,2,4,0.0033194602001458406,0.0027377253863960505,-0.5771773457527161,4.273221969604492,0.0099,0.31197389960289
104,1,2,5,0.002714729169383645,0.0029806361999362707,-0.6994550228118896,3.885939359664917,0.0088,0.38323739171028137
105,1,2,6,0.00020548315660562366,0.003561984281986952,-0.1258237659931183,2.2032148838043213,0.0,0.4610678553581238
106,1,2,7,-0.0028863961342722178,0.0025276574306190014,0.9446816444396973,4.698921203613281,0.0087,0.40273571014404297
107,1,2,8,-0.003207244211807847,0.0008796785841695964,-0.9847057461738586,23.576826095581055,0.0332,0.08354158699512482
108,1,3,0,-0.003298206254839897,0.0013452228158712387,0.00394756905734539,11.897506713867188,0.0385,0.08405253291130066
109,1,3,1,-0.0015345824649557471,0.0033844339195638895,0.4160124659538269,2.4024808406829834,0.0006,0.48827293515205383
110,1,3,2,0.002662019105628133,0.002972023794427514,-0.6700220108032227,3.8202812671661377,0.0085,0.379272997379303
111,1,3,3,0.00412618275731802,0.002451993292197585,-0.13148291409015656,3.655238389968872,0.0075,0.27830955386161804
112,1,3,4,0.0043219937942922115,0.0024053561501204967,0.04580557718873024,2.847191095352173,0.0029,0.35196030139923096
113,1,3,5,0.004130922723561525,0.0024650434497743845,-0.10773894935846329,3.4652059078216553,0.0063,0.2919329106807709
114,1,3,6,0.0026999611873179674,0.002981484169140458,-0.6796889901161194,3.7970120906829834,0.0073,0.38503357768058777
115,1,3,7,-0.001453032367862761,0.003391814883798361,0.38877108693122864,2.3969926834106445,0.0004,0.4802446663379669
116,1,3,8,-0.003276760457083583,0.0013196223881095648,0.16830593347549438,12.542937278747559,0.0358,0.08198453485965729
117,1,4,0,-0.0033229049295186996,0.001552366535179317,0.3171555995941162,9.400059700012207,0.0285,0.11708305776119232
118,1,4,1,-0.0007739010616205633,0.003525713924318552,0.15679048001766205,2.1668620109558105,0.0002,0.47284191846847534
119,1,4,2,0.003281752113252878,0.002672719769179821,-0.5591115951538086,4.163559436798096,0.009,0.31526046991348267
120,1,4,3,0.004339797887951136,0.002407456049695611,0.05923544988036156,2.9231717586517334,0.0028,0.34329450130462646
121,1,4,4,0.004426914732903242,0.0024434116203337908,0.043049752712249756,2.719283103942871,0.0018,0.36842548847198486
122,1,4,5,0.004354135598987341,0.002413419308140874,0.022760873660445213,2.8361151218414307,0.003,0.3527776598930359
123,1,4,6,0.00330907478928566,0.0027102287858724594,-0.6344358325004578,4.315431594848633,0.0117,0.32499852776527405
124,1,4,7,-0.0006709548179060221,0.003535012947395444,0.12787826359272003,2.155640125274658,0.0,0.4714854061603546
125,1,4,8,-0.0033441761042922735,0.0015775668434798717,0.4118916094303131,9.461734771728516,0.0269,0.12361948192119598
126,1,5,0,-0.0033009257167577744,0.0013501113280653954,0.052190374583005905,11.509390830993652,0.0356,0.08712223172187805
127,1,5,1,-0.001521292724646628,0.0033764878753572702,0.4126187860965729,2.461432456970215,0.001,0.475436270236969
128,1,5,2,0.0026255317497998476,0.0029571838676929474,-0.6348972320556641,3.712783098220825,0.0066,0.3779090940952301
129,1,5,3,0.0041207303293049335,0.0024133455008268356,-0.0760592669248581,3.616771936416626,0.0071,0.27808913588523865
130,1,5,4,0.004348392132669687,0.0024159487802535295,0.031275562942028046,2.859245777130127,0.0024,0.35008466243743896
131,1,5,5,0.004140547011047602,0.0024608212988823652,-0.13468191027641296,3.5094754695892334,0.0056,0.2901115119457245
132,1,5,6,0.002687274944037199,0.002975684590637684,-0.651188313961029,3.748168706893921,0.0079,0.3799312114715576
133,1,5,7,-0.0014181564329192042,0.0033950998913496733,0.39434900879859924,2.3882648944854736,0.001,0.48382872343063354
134,1,5,8,-0.003326540347188711,0.0013684367295354605,0.021513741463422775,11.587997436523438,0.0345,0.08633613586425781
135,1,6,0,-0.003204002045094967,0.0008604443282820284,-1.3346478939056396,22.63995933532715,0.0349,0.1228485032916069
136,1,6,1,-0.0029028835706412792,0.0025502918288111687,0.936953604221344,4.616674423217773,0.0075,0.4067607522010803
137,1,6,2,0.00014369570999406278,0.0035465278197079897,-0.11714611947536469,2.218827962875366,0.0,0.4568732976913452
138,1,6,3,0.0026533324271440506,0.002939402824267745,-0.6270336508750916,3.79459810256958,0.0071,0.36714592576026917
139,1,6,4,0.0033077429980039597,0.0026798550970852375,-0.5424036383628845,4.174103736877441,0.0098,0.3100549876689911
140,1,6,5,0.002692288486286998,0.0029841039795428514,-0.6380236148834229,3.7777838706970215,0.0082,0.37246018648147583
141,1,6,6,0.00022531836293637753,0.003583744866773486,-0.13623833656311035,2.2056100368499756,0.0001,0.46180459856987
142,1,6,7,-0.002867308910936117,0.002561127068474889,0.9471898674964905,4.665497779846191,0.0071,0.4066379964351654
143,1,6,8,-0.003207896137610078,0.0008813755703158677,-1.3133820295333862,22.831289291381836,0.0359,0.11935253441333771
144,1,7,0,-0.003121772315353155,0.00046322960406541824,-2.633925676345825,54.46158218383789,0.0263,0.1457461267709732
145,1,7,1,-0.0032434731256216764,0.0012434455566108227,0.22218859195709229,14.080232620239258,0.0393,0.07452773302793503
146,1,7,2,-0.0028638062067329884,0.002562712412327528,0.9361845850944519,4.531856060028076,0.0068,0.41405585408210754
147,1,7,3,-0.0014210119843482971,0.003426831681281328,0.37621742486953735,2.371220588684082,0.0005,0.4814143180847168
148,1,7,4,-0.0006163787329569459,0.0035833839792758226,0.11395498365163803,2.1246747970581055,0.0,0.47677212953567505
149,1,7,5,-0.0013683815486729145,0.003451302647590637,0.34465211629867554,2.2948172092437744,0.0001,0.48752692341804504
150,1,7,6,-0.0028377948328852654,0.0025732722133398056,0.9525992274284363,4.579309940338135,0.0072,0.41653552651405334
151,1,7,7,-0.0032428924459964037,0.001247549313120544,0.2403780221939087,14.050539016723633,0.0391,0.07528405636548996
152,1,7,8,-0.003121379530057311,0.0004641097621060908,-2.110462188720703,56.89716720581055,0.0262,0.09585803002119064
153,1,8,0,-0.003097416600212455,0.00031845076591707766,1.7850500345230103,57.57313919067383,0.0175,0.07271452248096466
154,1,8,1,-0.0031228759326040745,0.00046820921124890447,-3.190171003341675,55.7137451171875,0.0264,0.2006181925535202
155,1,8,2,-0.003191114868968725,0.0008645930211059749,-0.5943943858146667,24.79758644104004,0.033,0.05457404628396034
156,1,8,3,-0.0033011198975145817,0.0014078731182962656,0.22715483605861664,11.016434669494629,0.0345,0.09545731544494629
157,1,8,4,-0.003315861104056239,0.0016509408596903086,0.5432219505310059,8.979185104370117,0.0264,0.14423246681690216
158,1,8,5,-0.003283743280917406,0.00141055672429502,0.31169867515563965,10.973167419433594,0.0343,0.09998535364866257
159,1,8,6,-0.0031959465704858303,0.0009011212387122214,-0.5940226316452026,21.849891662597656,0.0369,0.06191622465848923
160,1,8,7,-0.003119387896731496,0.0004517211636994034,-2.0905778408050537,53.80859375,0.0267,0.09980776906013489
161,1,8,8,-0.003095407970249653,0.00030637194868177176,3.430290937423706,48.37830352783203,0.0173,0.2638971507549286
162,2,0,0,-0.0031079326290637255,0.0003730146854650229,-1.591556191444397,63.271305084228516,0.0211,0.05583970621228218
163,2,0,1,-0.0031998353078961372,0.0008884055423550308,-0.829124391078949,22.705543518066406,0.0351,0.07431873679161072
164,2,0,2,-0.0032537400256842375,0.0019698659889400005,0.9066217541694641,7.509453773498535,0.0235,0.24262258410453796
165,2,0,3,-0.0026942328549921513,0.0028524415101855993,0.8077983856201172,3.77085280418396,0.0051,0.4382399320602417
166,2,0,4,-0.0022224432323127985,0.003141423687338829,0.6545373797416687,3.014094829559326,0.0024,0.47391313314437866
167,2,0,5,-0.0026729328092187643,0.002843168331310153,0.8290529251098633,3.7690508365631104,0.0056,0.4476800262928009
168,2,0,6,-0.0032293032854795456,0.001913247862830758,0.8287379741668701,7.341100692749023,0.0234,0.22977571189403534
169,2,0,7,-0.003209690097719431,0.0008576288819313049,-1.2894903421401978,21.981843948364258,0.0354,0.1211356669664383
170,2,0,8,-0.003104202914983034,0.00036219306639395654,-0.5095154047012329,68.34358978271484,0.0198,0.018430490046739578
171,2,1,0,-0.0032059650402516127,0.0008671035757288337,-1.3740512132644653,23.13475227355957,0.0328,0.1248345598578453
172,2,1,1,-0.0028922453057020903,0.0025339003186672926,0.9576348662376404,4.820550918579102,0.0088,0.3976857662200928
173,2,1,2,0.00015384383732452989,0.003608724568039179,-0.1333024501800537,2.164428949356079,0.0,0.47022545337677
174,2,1,3,0.0026824038941413164,0.002954176627099514,-0.6665531992912292,3.8253374099731445,0.0086,0.3775596618652344
175,2,1,4,0.0033161467872560024,0.002690318040549755,-0.6276454925537109,4.332647800445557,0.0104,0.3217290937900543
176,2,1,5,0.002721101511269808,0.00290688406676054,-0.6780630350112915,3.9004204273223877,0.0082,0.3742595314979553
177,2,1,6,0.0001259838609257713,0.003549478016793728,-0.10759618878364563,2.16068172454834,0.0001,0.46817487478256226
178,2,1,7,-0.0028938648756593466,0.0025552664883434772,0.9681721925735474,4.734335899353027,0.0087,0.40921419858932495
179,2,1,8,-0.003205621615052223,0.0008596588741056621,-1.2309924364089966,22.36678695678711,0.035,0.11245881021022797
180,2,2,0,-0.003286593360826373,0.0018343986012041569,0.7893280386924744,7.984771251678467,0.0239,0.20326678454875946
181,2,2,1,9.688258433016017e-05,0.0035911290906369686,-0.11148025840520859,2.169818878173828,0.0001,0.46659553050994873
182,2,2,2,0.003739431267604232,0.0026483761612325907,-0.39103469252586365,4.183650970458984,0.0085,0.27557462453842163
183,2,2,3,0.004588176496326923,0.002536105690523982,0.04853597283363342,2.86607027053833,0.0023,0.3497317135334015
184,2,2,4,0.004606254398822784,0.002587159862741828,0.04700140655040741,2.7563600540161133,0.0011,0.3635987937450409
185,2,2,5,0.0045930854976177216,0.002530884463340044,0.01823395863175392,2.8356428146362305,0.0027,0.35277098417282104
186,2,2,6,0.003791229333728552,0.0025840250309556723,-0.3578556478023529,4.119117736816406,0.0095,0.27385979890823364
187,2,2,7,0.00011097948299720883,0.0035916187334805727,-0.1337556540966034,2.1793816089630127,0.0001,0.4670547544956207
188,2,2,8,-0.0032569244503974915,0.0018606064841151237,0.869004487991333,7.784717082977295,0.0245,0.225463405251503
189,2,3,0,-0.002802832517772913,0.0027396974619477987,0.8478991389274597,4.076342582702637,0.0062,0.4216850697994232
190,2,3,1,0.002638966077938676,0.0029762685298919678,-0.6748037338256836,3.7528953552246094,0.0072,0.3877966105937958
191,2,3,2,0.004609885159879923,0.0025260369293391705,0.06093203276395798,2.8644182682037354,0.0028,0.3504071533679962
192,2,3,3,0.00436671357601881,0.0026595534291118383,0.04494940862059593,2.712841510772705,0.0014,0.3693619668483734
193,2,3,4,0.003926977980881929,0.0027208300307393074,-0.024911707267165184,2.742550849914551,0.0013,0.36485034227371216
194,2,3,5,0.0043479143641889095,0.0026130506303161383,-0.02219960279762745,2.728071928024292,0.0014,0.3667398989200592
195,2,3,6,0.0045641646720469,0.0025132254231721163,0.03532738611102104,2.9236443042755127,0.0026,0.34246572852134705
196,2,3,7,0.002641623606905341,0.0029684251639992,-0.7055267691612244,3.8255460262298584,0.0091,0.3915174603462219
197,2,3,8,-0.0027149287052452564,0.0027457629330456257,0.8971555829048157,4.047124862670898,0.0067,0.44596800208091736
198,2,4,0,-0.002365430584177375,0.003050081664696336,0.7026593685150146,3.1664016246795654,0.0023,0.47174376249313354
199,2,4,1,0.003259651130065322,0.002716375282034278,-0.6334797143936157,4.2998857498168945,0.0108,0.3258915841579437
200,2,4,2,0.004639941733330488,0.0025833696126937866,0.0443204902112484,2.750051498413086,0.0011,0.3643438518047333
201,2,4,3,0.0040024821646511555,0.002720590215176344,-0.01426523458212614,2.808382034301758,0.0016,0.3561493754386902
202,2,4,4,0.0032804470974951982,0.002850800985470414,-0.07673601061105728,2.8444135189056396,0.0019,0.3536365032196045
203,2,4,5,0.003946682903915644,0.0026885929983109236,-0.04204801097512245,2.6884562969207764,0.0008,0.37261828780174255
204,2,4,6,0.004626820329576731,0.002530574332922697,0.013765690848231316,2.6759591102600098,0.0007,0.3737686276435852
205,2,4,7,0.00328608020208776,0.002677295356988907,-0.6343241930007935,4.352421283721924,0.0099,0.3222039043903351
206,2,4,8,-0.0023147028405219316,0.003071774495765567,0.6770191192626953,3.161621570587158,0.0032,0.46126803755760193
207,2,5,0,-0.0027706832624971867,0.002730228006839752,0.8658282160758972,4.089430809020996,0.0065,0.4278489351272583
208,2,5,1,0.0026000055950134993,0.0029777514282613993,-0.6587596535682678,3.7304394245147705,0.0063,0.3843955397605896
209,2,5,2,0.0045807138085365295,0.002533343154937029,0.07444466650485992,2.91878604888916,0.0027,0.3445069491863251
210,2,5,3,0.00439041294157505,0.0026595306117087603,-0.0027420755941420794,2.809518814086914,0.0012,0.3559355139732361
211,2,5,4,0.003975003492087126,0.0027445373125374317,-0.014997219666838646,2.769073963165283,0.0012,0.3612127900123596
212,2,5,5,0.004355682525783777,0.0026307650841772556,0.003189332317560911,2.682612895965576,0.0009,0.3727746605873108
213,2,5,6,0.004567282274365425,0.0024944732431322336,0.03397185727953911,2.760026454925537,0.0026,0.36273351311683655
214,2,5,7,0.0026388776022940874,0.0029926321003586054,-0.7324074506759644,3.867798328399658,0.0085,0.3972339332103729
215,2,5,8,-0.0027412979397922754,0.002735084155574441,0.8587121963500977,4.0506696701049805,0.0063,0.4289134442806244
216,2,6,0,-0.0032734177075326443,0.0018573047127574682,0.7919668555259705,7.776352405548096,0.0242,0.209251269698143
217,2,6,1,8.22020519990474e-05,0.003567390376701951,-0.09033238887786865,2.1775357723236084,0.0,0.46298205852508545
218,2,6,2,0.003769039176404476,0.0026325953658670187,-0.31756699085235596,4.1663947105407715,0.0093,0.2642209529876709
219,2,6,3,0.004573575686663389,0.0025567158591002226,0.06834877282381058,2.916857957839966,0.0029,0.3444362282752991
220,2,6,4,0.004644718021154404,0.002603755332529545,0.04175373911857605,2.8635449409484863,0.0026,0.34982630610466003
221,2,6,5,0.0045824917033314705,0.002548056421801448,0.0521571971476078,2.863269805908203,0.0026,0.3502011299133301
222,2,6,6,0.0037613518070429564,0.002591940574347973,-0.3530382812023163,4.111630916595459,0.0082,0.27352553606033325
223,2,6,7,0.0001079702124116011,0.0035987889859825373,-0.13221710920333862,2.1569719314575195,0.0001,0.4717174768447876
224,2,6,8,-0.003275335766375065,0.0019058111356571317,0.8481195569038391,7.639282703399658,0.0254,0.22506128251552582
225,2,7,0,-0.003209598595276475,0.0008752057328820229,-1.1457349061965942,22.760997772216797,0.0351,0.10160838812589645
226,2,7,1,-0.0028942839708179235,0.002553310478106141,0.9187389612197876,4.54469633102417,0.008,0.405765563249588
227,2,7,2,0.0001797681034076959,0.003561310237273574,-0.11111131310462952,2.209017276763916,0.0002,0.45827874541282654
228,2,7,3,0.0026797179598361254,0.002954539842903614,-0.5862392783164978,3.733102321624756,0.0069,0.35993561148643494
229,2,7,4,0.0032648853957653046,0.0027416443917900324,-0.5980280637741089,4.398212909698486,0.0105,0.30867934226989746
230,2,7,5,0.0026713318657130003,0.0029868080746382475,-0.6336870789527893,3.6510791778564453,0.0065,0.38387537002563477
231,2,7,6,0.0001666954340180382,0.0035961996763944626,-0.15197432041168213,2.1722772121429443,0.0,0.47097864747047424
232,2,7,7,-0.0028685186989605427,0.0025493393186479807,0.9745298624038696,4.745988845825195,0.009,0.4108118414878845
233,2,7,8,-0.003207010217010975,0.0008646741043776274,-1.2661648988723755,22.541290283203125,0.0339,0.11548466980457306
234,2,8,0,-0.003108563832938671,0.0003807217290159315,-1.6017231941223145,63.06671142578125,0.0214,0.05653564631938934
235,2,8,1,-0.00319966534152627,0.0008920131949707866,-0.8055734634399414,23.207962036132812,0.0347,0.0710509866476059
236,2,8,2,-0.003259052988141775,0.0018894259119406343,0.8207964897155762,7.3395586013793945,0.0242,0.22803917527198792
237,2,8,3,-0.0026699763257056475,0.0028440116439014673,0.7996794581413269,3.7149925231933594,0.0046,0.4413164258003235
238,2,8,4,-0.0021876906976103783,0.0031584391836076975,0.5993711948394775,2.8793158531188965,0.0019,0.4720724821090698
239,2,8,5,-0.0026494364719837904,0.0028505371883511543,0.8049960136413574,3.6418709754943848,0.0037,0.4525197744369507
240,2,8,6,-0.0032286953646689653,0.0019408647203817964,0.8846589922904968,7.212839126586914,0.0241,0.2471456080675125
241,2,8,7,-0.003191134426742792,0.0008885273709893227,-0.7136961817741394,21.784072875976562,0.0365,0.06928741931915283
242,2,8,8,-0.0031079237814992666,0.00038145840517245233,-1.2057501077651978,59.418357849121094,0.0216,0.041297562420368195
243,3,0,0,-0.0031310368794947863,0.0004891592543572187,-3.4391214847564697,51.83945846557617,0.0281,0.24744772911071777
244,3,0,1,-0.0032844501547515392,0.0013765101321041584,0.3977976441383362,12.387567520141602,0.0331,0.09350043535232544
245,3,0,2,-0.002649999223649502,0.0028201162349432707,0.8148990869522095,3.7921769618988037,0.0053,0.43881407380104065
246,3,0,3,-0.0007814521668478847,0.003493488999083638,0.15283311903476715,2.156643867492676,0.0002,0.4745141267776489
247,3,0,4,0.0001632242347113788,0.0034677416551858187,-0.13956817984580994,2.242504119873047,0.0,0.4546164572238922
248,3,0,5,-0.0008035142091102898,0.003507158951833844,0.14887268841266632,2.148174524307251,0.0,0.4758286774158478
249,3,0,6,-0.0026813826989382505,0.0027832165360450745,0.8427389860153198,3.8282594680786133,0.0061,0.4467327892780304
250,3,0,7,-0.0032818568870425224,0.0013869131216779351,0.21240827441215515,11.573308944702148,0.0359,0.09030409902334213
251,3,0,8,-0.003129253862425685,0.0004925391986034811,-3.1356256008148193,51.67112731933594,0.0278,0.2096363753080368
252,3,1,0,-0.003314731176942587,0.0014056211803108454,0.11636144667863846,11.02735424041748,0.0334,0.0919114425778389
253,3,1,1,-0.0014575542882084846,0.003407125361263752,0.4069364368915558,2.379676580429077,0.0002,0.48981329798698425
254,3,1,2,0.0026263250038027763,0.002966303611174226,-0.6209815144538879,3.7069289684295654,0.0073,0.37379133701324463
255,3,1,3,0.004156412556767464,0.0024256573524326086,-0.07198626548051834,3.4307613372802734,0.0063,0.29299095273017883
256,3,1,4,0.004360319580882788,0.0023849664721637964,0.06641442328691483,2.8209633827209473,0.0025,0.356052428483963
257,3,1,5,0.004153452813625336,0.002381367376074195,-0.06134774163365364,3.3735086917877197,0.0061,0.29754289984703064
258,3,1,6,0.0026666142512112856,0.0029086139984428883,-0.6921558380126953,3.9627082347869873,0.0092,0.37324970960617065
259,3,1,7,-0.001543043414130807,0.0033874916844069958,0.3936305046081543,2.4097752571105957,0.0004,0.4792749881744385
260,3,1,8,-0.0032800165936350822,0.0013521864311769605,0.2663627564907074,11.984572410583496,0.0362,0.08936063945293427
261,3,2,0,-0.002764861099421978,0.002744957571849227,0.8718492388725281,4.028588771820068,0.006,0.4369076192378998
262,3,2,1,0.002608790760859847,0.0029972256161272526,-0.665030300617218,3.79721999168396,0.0074,0.3798213601112366
263,3,2,2,0.004576089791953564,0.0025205211713910103,0.07642331719398499,2.8151938915252686,0.0021,0.35728996992111206
264,3,2,3,0.004355927929282188,0.0026500488165766,0.008406948298215866,2.6129348278045654,0.0007,0.38273847103118896
265,3,2,4,0.0039651351980865,0.0027434818912297487,-0.03250367194414139,2.638296604156494,0.0008,0.3794328570365906
266,3,2,5,0.0043550897389650345,0.002647268120199442,0.0018066579941660166,2.661644220352173,0.0007,0.37570881843566895
267,3,2,6,0.0045523145236074924,0.002527774078771472,0.0707375705242157,2.772968292236328,0.0027,0.3624288737773895
268,3,2,7,0.002622853498905897,0.002938974415883422,-0.6865895986557007,3.825932025909424,0.0089,0.3845874071121216
269,3,2,8,-0.0027454642113298178,0.0027587139047682285,0.8786247968673706,4.012161731719971,0.0063,0.4416525661945343
270,3,3,0,-0.0009577663149684668,0.0034786451142281294,0.22252002358436584,2.2283501625061035,0.0004,0.47098302841186523
271,3,3,1,0.0040886541828513145,0.002435601083561778,-0.06905072182416916,3.5751750469207764,0.0061,0.281040221452713
272,3,3,2,0.004362018313258886,0.0026188043411821127,-0.008324890397489071,2.7702012062072754,0.0015,0.3610095977783203
273,3,3,3,0.0020535702351480722,0.002908174181357026,-0.041885536164045334,2.6602325439453125,0.0008,0.37656646966934204
274,3,3,4,0.00040362769505009055,0.0031174735631793737,-0.03892333805561066,2.580862045288086,0.0005,0.3880544602870941
275,3,3,5,0.0020510153844952583,0.0029147695749998093,-0.05052845925092697,2.6319193840026855,0.0002,0.3809208869934082
276,3,3,6,0.004325932823121548,0.002620984800159931,-0.006377549842000008,2.6844139099121094,0.0007,0.37253594398498535
277,3,3,7,0.00408252514898777,0.0024039989802986383,-0.08500058948993683,3.4676811695098877,0.0065,0.2904607057571411
278,3,3,8,-0.0009176469757221639,0.003489698050543666,0.19268326461315155,2.1925101280212402,0.0,0.4730316996574402
279,3,4,0,1.6059953850344755e-05,0.003478136146441102,-0.0641431212425232,2.1842310428619385,0.0001,0.4597107172012329
280,3,4,1,0.004273831844329834,0.002448683837428689,-0.005778913386166096,2.8796546459198,0.0026,0.3472754657268524
281,3,4,2,0.003953647334128618,0.0026735453866422176,-0.007576711941510439,2.7712533473968506,0.0015,0.36086830496788025
282,3,4,3,0.0004506631230469793,0.003101188689470291,-0.012909837067127228,2.6289265155792236,0.0008,0.38044679164886475
283,3,4,4,-0.0019204536220058799,0.0032083450350910425,0.05606486275792122,2.6649744510650635,0.0012,0.3764176070690155
